Name,Date,Value
Construction,2000-03,87.2
Construction,2000-06,107.6
Construction,2000-09,118.6
Construction,2000-12,100.5
Construction,2001-03,99.9
Construction,2001-06,99.7
Construction,2001-09,99.5
Construction,2001-12,101.1
Construction,2002-03,106.7
Construction,2002-06,102.5
Construction,2002-09,99.3
Construction,2002-12,102.8
Construction,2003-03,99.7
Construction,2003-06,104
Construction,2003-09,100.5
Construction,2003-12,102.6
Construction,2004-03,103.1
Construction,2004-06,102
Construction,2004-09,102.1
Construction,2004-12,100.3
Construction,2005-03,99
Construction,2005-06,108.2
Construction,2005-09,107
Construction,2005-12,101.9
Construction,2006-03,105.6
Construction,2006-06,105.7
Construction,2006-09,102.4
Construction,2006-12,112.2
Construction,2007-03,102.7
Construction,2007-06,109
Construction,2007-09,106.7
Construction,2007-12,106.7
Construction,2008-03,119.1
Construction,2008-06,101.7
Construction,2008-09,98.2
Construction,2008-12,97.7
Construction,2009-03,99
Construction,2009-06,94.4
Construction,2009-09,98.4
Construction,2009-12,91
Construction,2010-03,94.4
Construction,2010-06,98.8
Construction,2010-09,93
Construction,2010-12,93.4
Construction,2011-03,90.8
Construction,2011-06,86.8
Construction,2011-09,102.2
Construction,2011-12,89.8
Construction,2012-03,99.3
Construction,2012-06,108.9
Construction,2012-09,107.7
Construction,2012-12,97.3
Construction,2013-03,98
Construction,2013-06,107.2
Construction,2013-09,101.2
Construction,2013-12,97.5
Construction,2014-03,107.3
Construction,2014-06,98.3
Construction,2014-09,96.4
Construction,2014-12,106.4
Construction,2015-03,98.9
Construction,2015-06,92.2
Construction,2015-09,123
Construction,2015-12,97.2
Construction,2016-03,98.6
Construction,2016-06,100.8
Construction,2016-09,104.3
Construction,2016-12,102.1
Construction,2017-03,91.7
Construction,2017-06,96.3
Construction,2017-09,110.8
Construction,2017-12,100.9
Construction,2018-03,95.5
Construction,2018-06,92
Construction,2018-09,96.4
Construction,2018-12,107.4
Construction,2019-03,94.2
Construction,2019-06,113
Construction,2019-09,105.1
Construction,2019-12,94.7
Construction,2020-03,101
Construction,2020-06,97.3
Construction,2020-09,105.2
Construction,2020-12,97.6
Construction,2021-03,110
Construction,2021-06,100.3
Construction,2021-09,80.3
Construction,2021-12,114.8
Construction,2022-03,99.2
Construction,2022-06,99.3
Construction,2022-09,100.3
Construction,2022-12,107.6
Construction,2023-03,111
Construction,2023-06,91.4
Construction,2023-09,103.5
Construction,2023-12,104.2
Construction,2024-03,93.2
Construction,2024-06,105.3
Construction,2024-09,99.4
Construction,2024-12,92.9
Construction,2025-03,116.5
Construction,2025-06,101.2
Construction,2025-09,101.8
Construction,2025-12,
Construction,2026-03,
Construction,2026-06,
Construction,2026-09,
Construction,2026-12,
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,,Kereskedelem; g?pj?rm?jav?t?s; sz?ll?t?s ?s rakt?roz?s; sz?ll?shely-szolg?ltat?s; vend?gl?t?s
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,Date (formatted),Comer? cu ridicata ?i cu am?nuntul; repara?ii de autovehicule ?i motociclete; transport ?i depozitare; hoteluri ?i restaurante
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,1995-03,
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,1995-06,98.9
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,1995-09,96
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,1995-12,97.9
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,1996-03,122.8
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,1996-06,103.2
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,1996-09,92.8
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,1996-12,94.5
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,1997-03,98.9
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,1997-06,97.8
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,1997-09,103.2
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,1997-12,96.8
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,1998-03,84.2
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,1998-06,116.3
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,1998-09,105.8
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,1998-12,109
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,1999-03,83.2
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,1999-06,108.3
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,1999-09,98.5
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,1999-12,100.2
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,2000-03,98.7
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,2000-06,100.8
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,2000-09,106.7
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,2000-12,98
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,2001-03,99.8
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,2001-06,96.6
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,2001-09,100.4
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,2001-12,102.5
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,2002-03,103.2
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,2002-06,102.4
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,2002-09,96.1
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,2002-12,101
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,2003-03,106.7
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,2003-06,106.6
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,2003-09,99.3
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,2003-12,100.7
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,2004-03,102.9
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,2004-06,104.5
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,2004-09,103.9
Wholesale and retail; repair of motor vehicles and motorcycles; transport and storage; hotels and restaurants,2004-12,103.1
